time,neo_distance_to_goal,neo_distance_to_obstacle1,neo_distance_to_obstacle2,manipulability
7.509999999999884,0.036949476628765056,0.9472108450331006,1.316998294329656,0.1145165009378777
7.519999999999884,0.0368053668550938,0.9491226011738695,1.3197266331586808,0.11466539271599158
7.529999999999884,0.03666141880039444,0.9510347517667614,1.3224406292964825,0.11481081276353416
7.539999999999884,0.036517650565590316,0.9529472944432688,1.32514047711816,0.11495279355509412
7.5499999999998835,0.036374081591148764,0.9548602281840598,1.3278265462539043,0.11509140702629367
7.559999999999883,0.03623072966565309,0.9567735514144933,1.3304991366064862,0.1152267115324486
7.569999999999883,0.03608761173498039,0.9586872624885512,1.3331585402482022,0.11535876513158841
7.579999999999883,0.03594474393872899,0.9606013596943681,1.3358050416854448,0.11548762554535803
7.589999999999883,0.03580214164490003,0.9625158412594358,1.338438918111138,0.11561335012256427
7.599999999999882,0.035659819482930774,0.964430705355497,1.3410604396457673,0.11573599580525802
7.609999999999882,0.03551779137517362,0.9663459501031516,1.3436698695676759,0.11585561909725033
7.619999999999882,0.03537607056690539,0.9682615735761891,1.3462674645332564,0.11597227603495554
7.629999999999882,0.035234669939968453,0.9701775740257922,1.348853508289718,0.11608602910610599
7.6399999999998816,0.035093601153088294,0.9720939492163805,1.351428209492325,0.11619692593784055
7.649999999999881,0.034952875592653324,0.9740106971072494,1.3539918064074068,0.11630502106588383
7.659999999999881,0.03481250380810147,0.9759278154221305,1.356544501110605,0.11641036224045392
7.669999999999881,0.03467249635293108,0.9778453022638728,1.3590865519164292,0.11651300937068991
7.679999999999881,0.03453286296740742,0.9797631555030972,1.361618179875171,0.11661301519401841
7.6899999999998805,0.03439361288983648,0.9816813729875751,1.364139600717694,0.1167104318332878
7.69999999999988,0.03425475487733338,0.9835999525448899,1.366651025012679,0.11680531078277609
7.70999999999988,0.03411629722568338,0.9855188919849414,1.369152658317772,0.11689770289570363
7.71999999999988,0.0339782477883458,0.9874381891022979,1.371644701324948,0.11698765837317089
7.72999999999988,0.03384061399464069,0.9893578416784102,1.3741273500003883,0.11707522675444895
7.739999999999879,0.0337034028671559,0.9912778474836896,1.376600795719135,0.11716045690855192
7.749999999999879,0.03356662103841873,0.9931982042794606,1.3790652253947864,0.11724339702701594
7.759999999999879,0.03343027476685828,0.9951189098197952,1.381520821604472,0.11732409461782303
7.769999999999879,0.0332943703210039,0.9970399621206699,1.3839677937678645,0.11740260258153436
7.779999999999879,0.03315891288312136,0.9989613586706085,1.3864062852675856,0.11747896092575237
7.789999999999878,0.03302390727987753,1.0008830969212386,1.3888364338391221,0.11755320877456378
7.799999999999878,0.03288935882448353,1.0028051748932338,1.3912584382698672,0.1176253972158545
7.809999999999878,0.03275527212185073,1.004727590328178,1.3936724611774314,0.11769557028403073
7.819999999999878,0.032621651485534156,1.0066503409692553,1.3960786615054912,0.11776377131411907
7.8299999999998775,0.03248850094960096,1.0085734245624154,1.398477194621359,0.11783004294204369
7.839999999999877,0.032355824753883336,1.010496839213746,1.4008682500472007,0.1178944341816593
7.849999999999877,0.03222362592447159,1.012420582334591,1.4032519391164204,0.11795697918452679
7.859999999999877,0.032091907221401934,1.0143446513019785,1.4056283670670258,0.11801771108330257
7.869999999999877,0.03196067218253289,1.0162690442537015,1.4079977153793066,0.11807667716984303
7.879999999999876,0.03182992360632131,1.018193758964523,1.4103601228929123,0.11813391661158058
7.889999999999876,0.0316996640735251,1.020118793217518,1.41271572539311,0.11818946789172066
7.899999999999876,0.03156989595610664,1.02204414480479,1.4150646556883495,0.11824336881354283
7.909999999999876,0.03144062142577878,1.0239698115281357,1.4174070436854258,0.11829565650512965
7.919999999999876,0.03131184246221486,1.0258957911996631,1.4197430164623266,0.11834636742449127
7.929999999999875,0.03118356086093228,1.027822081642361,1.4220726983388712,0.11839553736504571
7.939999999999875,0.031055778832004572,1.0297486811786003,1.424396261232417,0.11844321022673233
7.949999999999875,0.03092849661422743,1.0316755866778746,1.426713722680662,0.11848940272601036
7.959999999999875,0.030801716115485753,1.0336027964876706,1.4290252503315277,0.11853415770427876
7.9699999999998745,0.030675438467463442,1.0355303084793888,1.431330958136675,0.11857750835760708
7.979999999999874,0.03054966465269842,1.0374581205375677,1.4336309576123842,0.11861948724937461
7.989999999999874,0.030424395510785643,1.039386230560229,1.4359253578985527,0.11866012631737262
7.999999999999874,0.030299631744338973,1.0413146364591948,1.4382142658159998,0.11869945688109344
8.009999999999874,0.030175373924719258,1.0432433361603726,1.4404977859221382,0.11873750964919033
8.019999999999873,0.030051622497374763,1.0451723276039335,1.4427760205510296,0.11877431472483699
8.029999999999873,0.02992837842557753,1.047101609324578,1.4450491315894551,0.11880991151429092
8.039999999999873,0.029805640610721388,1.0490311781314208,1.4473170926351437,0.11884430887004517
8.049999999999873,0.02968341046444343,1.0509610331848063,1.4495801265457633,0.11887755537733628
8.059999999999873,0.029561687307094034,1.0528911718954916,1.4518382633125504,0.11890966853060239
8.069999999999872,0.029440470390158114,1.054821591670084,1.4540915287955145,0.1189406653451931
8.079999999999872,0.029319760823889686,1.0567522917548517,1.4563401465972972,0.11897059312690184
8.089999999999872,0.029199556998324765,1.0586832689683987,1.4585840694613261,0.11899945722601611
8.099999999999872,0.029079859201266798,1.0606145219862486,1.4608234522121162,0.11902729373815943
8.109999999999872,0.028960667594428866,1.062546049512105,1.4630584494735046,0.11905413800753523
8.119999999999871,0.02884198095638818,1.0644778490153022,1.4652890738293547,0.11908000394692786
8.129999999999871,0.028723798033386365,1.0664099179719244,1.4675153348883532,0.11910490524254434
8.139999999999871,0.028606119404874578,1.068342255770633,1.46973745653397,0.1191288862982396
8.14999999999987,0.028488943023519328,1.0702748592833942,1.471955370848966,0.11915194922477172
8.15999999999987,0.028372268701436457,1.0722077273008541,1.4741692277316802,0.1191741271275699
8.16999999999987,0.028256096134451014,1.0741408586317374,1.476379176130507,0.11919545221691755
8.17999999999987,0.028140423116864616,1.076074250190847,1.4785851396950815,0.11921592537332878
8.18999999999987,0.02802524925810431,1.0780079008185899,1.4807872656615266,0.11923557817758736
8.19999999999987,0.027910574055872016,1.0799418093684443,1.48298569989665,0.119254441251966
8.20999999999987,0.027796395752786536,1.081875973439988,1.485180434815682,0.1192725244046021
8.21999999999987,0.02768271259845505,1.0838103906544072,1.4873714617183678,0.11928983755964927
8.229999999999869,0.02756952396290873,1.0857450599100558,1.489558923963982,0.11930641024009751
8.239999999999869,0.027456829110435406,1.087679980111883,1.4917429629523862,0.11932227093747426
8.249999999999869,0.02734462559179917,1.0896151483126681,1.4939234877796919,0.11933741860927984
8.259999999999868,0.027232913144899066,1.0915505640619008,1.4961007153228714,0.11935189058812075
8.269999999999868,0.02712168979499602,1.0934862250695834,1.4982746285719493,0.11936569474180862
8.279999999999868,0.027010954098373435,1.0954221296791327,1.5004452872993979,0.11937884833449082
8.289999999999868,0.026900704079495765,1.0973582756519102,1.5026126735877376,0.11939135929558135
